Ano base,UF,Classe Substância,Substância Mineral,Unidade de Medida - Produção,Unidade de Medida - Contido,Indicação Contido,Unidade de Medida - Venda,Unidade de Medida - Consumo/Utilização na Usina,Unidade de Medida - Transferência para Transformação / Utilização / Consumo,Quantidade Produção,Quantidade Contido,Quantidade Venda,Valor Venda (R$),Quantidade Consumo/Utilização na Usina,Valor Consumo / Utilização na Usina (R$),Quantidade Transferência para Transformação / Utilização / Consumo,Valor Transferência para Transformação / Utilização / Consumo (R$)
2013.0,GO,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"10257833,7574",",000000000000000","9888083,5628000014","251523708,3096","49761,790000000001","587729,23999999999","132098,17999999999","3307658,8300000001"
2013.0,GO,Não-Metálicos,Vermiculita e Perlita,t,t,,t,t,t,58163,"55254,850000000000000","64231,910000000003","37601703,159999996",0,0,0,0
2013.0,MA,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"2464,3255800000002","2464,274080000000000","2390,0059500000002","227885169,78999999",0,0,0,0
2013.0,MA,Não-Metálicos,Argilas,t,-,,t,t,t,"7682854,2000000011",",000000000000000","7543513,9800000004","21292614,920000002","139340,22","1691461,05","8477,0499999999993",3034800
2013.0,MA,Não-Metálicos,Calcário,t,-,,t,t,t,"209770,54999999999",",000000000000000","209770,54999999999","9222193,1099999994",0,0,0,0
2013.0,MA,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"3616401,7399999998",",000000000000000","3028315,48","90368312,919999987",66484,"821742,23999999999",59134,"631764,06999999995"
2013.0,MG,Gemas e Diamantes,Diamante,ct,ct,,ct,ct,ct,"6537,8500000000004","6537,850000000000000","5310,7300000000014","10826327,490000002","494,80000000000001",0,0,0
2013.0,MG,Gemas e Diamantes,Gemas,kg,kg,,kg,kg,kg,"753,76084000000003","753,760840000000000","746,49348999999995","11955239,949999999",0,0,0,0
2013.0,MG,Metálicos,Alumínio (Bauxita),t,t,Al2O3,t,t,t,"3001495,4800000004","1312375,940000000000000","59557,900000000001","2707460,77",0,0,"2891398,7800000003","141414648,05000001"
2013.0,MG,Metálicos,Chumbo,t,t,Pb,t,t,t,"19468,239999999998","9124,060000000000000","20093,989999999998","30312514,229999997",0,0,0,0
2013.0,MG,Metálicos,Estanho,kg,kg,Sn,kg,kg,kg,547594,"317460,000000000000000",527324,"6911131,8899999997",0,0,0,0
2013.0,MG,Metálicos,Ferro,t,t,Fe,t,t,t,"268833838,78999996","170031387,180000000000000","195519825,57999998","37086790663,279999",0,0,"71361497,460000008","3578221891,3100004"
2013.0,MG,Metálicos,Lítio,t,t,Li2O,t,t,t,7982,"415,860000000000000",131,128380,0,0,"7465,8100000000004","6808541,0599999996"
2013.0,MG,Metálicos,Manganês,t,t,Mn,t,t,t,"426193,10999999999","88467,570000000000000","320513,43999999994","29741876,940000001",0,0,"105666,85000000001","18091836,469999999"
2013.0,MG,Metálicos,Nióbio,t,t,Nb2O5,t,t,t,"123125,04000000004","67436,000000000000000",0,0,0,0,"123125,03999999999",205318812
2013.0,MG,Metálicos,Níquel,t,t,Ni,t,t,t,"24702,869999999999","10800,000000000000000","25612,299999999999",353071892,0,0,0,0
2013.0,MG,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"30882,333470000005","30882,333470000000000","30905,43691","2996647444,6500001",0,0,0,0
2013.0,MG,Metálicos,Prata,kg,kg,Ag,kg,kg,kg,"5287,67454","5287,674540000000000","5252,8492299999998","9396048,0099999998",0,0,0,0
2013.0,MG,Metálicos,Tântalo,t,t,Ta2O5,t,t,t,"697,63","132,219000000000000","690,80999999999995","91621190,459999993",0,0,0,0
2013.0,MG,Metálicos,Zinco,t,t,Zn,t,t,t,"401837,10999999999","152147,410000000000000","74665,459999999992","95113281,979999989",0,0,329740,"59646668,600000001"
2013.0,MG,Não-Metálicos,Areia,t,-,,t,t,t,"623707,31999999995",",000000000000000","579457,92999999993","13716850,609999999",0,0,0,0
2013.0,MG,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"771893,25999999989",",000000000000000","306264,28000000003","32112323,640000001","51777,330000000002","315841,65999999997","401147,10999999999","6939321,2199999997"
2013.0,MG,Não-Metálicos,Argilas,t,-,,t,t,t,"1822842,8199999998",",000000000000000","578924,29999999993","4301524,4900000002","537854,10999999999","1344635,4000000001","690176,32999999996","24178847,789999999"
2013.0,MG,Não-Metálicos,Calcário,t,-,,t,t,t,"45420274,350000001",",000000000000000","19421042,159999993","415123881,21999991","3888543,2800000003","15373282,360000001","21052518,91","213878018,23999998"
2013.0,MG,Não-Metálicos,Caulim,t,-,,t,t,t,"696,16999999999996",",000000000000000",554,"86211,75",0,0,0,0
2013.0,MG,Não-Metálicos,Cianita e outros minerais refratários,t,-,,t,t,t,200,",000000000000000",0,0,0,0,"213,09999999999999","146272,20000000001"
2013.0,MG,Não-Metálicos,Enxofre,t,t,S,t,t,t,256089,"64286,140000000000000","238187,20000000001","56743944,939999998",0,0,0,0
2013.0,MG,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",t,-,,t,t,t,"100990,64999999999",",000000000000000","130429,2","18004367,420000002",0,0,0,0
2013.0,MG,Não-Metálicos,Fosfato,t,t,P2O5,t,t,t,"3240615,5899999999","1106479,290000000000000","27662,760000000002","3094456,6700000004","630352,26000000001","213049479,06","2486007,8599999999","548072888,96000004"
2013.0,MG,Não-Metálicos,Grafita,t,t,,t,t,t,"77796,51999999999","66169,050000000000000","74071,289999999994","175249782,01999998",0,0,0,0
2013.0,MG,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"18789249,290000007",",000000000000000","17746530,030000005","516434238,64999968","127318,76999999999","2606512,29","262606,92999999999","3395922,3700000001"
2013.0,MG,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"1134,02",",000000000000000","1134,02","337448,35999999999",0,0,0,0
2013.0,MG,Não-Metálicos,Talco e outras Cargas Minerais,t,-,,t,t,t,"507515,87",",000000000000000","462777,81","33902515,560000002",0,0,0,0
2013.0,MS,Metálicos,Ferro,t,t,Fe,t,t,t,7905757,"5109576,330000000000000","6571142,2400000002","1202287648,8599999",0,0,0,0
2013.0,MS,Metálicos,Manganês,t,t,Mn,t,t,t,"411244,46000000002","176752,870000000000000","474035,51000000001","173730061,78",0,0,0,0
2013.0,MS,Não-Metálicos,Areia,t,-,,t,t,t,"344244,5",",000000000000000",340723,"5228517,9100000001",0,0,0,0
2013.0,MS,Não-Metálicos,Argilas,t,-,,t,t,t,"335019,37999999995",",000000000000000","24657,510000000002","2391265,02","290808,35999999999","6609989,46","19501,689999999999","7536,0200000000004"
2013.0,MS,Não-Metálicos,Calcário,t,-,,t,t,t,"3688367,5599999996",",000000000000000","2454614,0899999999","89299018,780000016",0,0,"1171338,52","16295406,120000001"
2013.0,MS,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"4057950,77",",000000000000000","3835413,6799999997","85271686,679999992","94434,199999999997","965317,06999999995","139421,04999999999","2021006,5700000001"
2013.0,MS,Não-Metálicos,Talco e outras Cargas Minerais,t,-,,t,t,t,"293501,73999999999",",000000000000000",0,0,0,0,"293501,73999999999","2246176,8100000001"
2013.0,MT,Gemas e Diamantes,Diamante,ct,ct,,ct,ct,ct,"48470,670000000006","42705,160000000000000","48354,790000000008","4058748,3300000001",0,0,0,0
2013.0,MT,Metálicos,Estanho,kg,kg,Sn,kg,kg,kg,15379,"10379,000000000000000",13232,"135738,57000000001",0,0,0,0
2013.0,MT,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"8643,2189499999986","8636,357570000000000","8624,3508000000002","804541040,42999995",0,515000,"4,4540800000000003","899280,18999999994"
2013.0,MT,Não-Metálicos,Areia,t,-,,t,t,t,"157202,20000000001",",000000000000000","157095,88","4126155,8700000001",0,0,0,0
2013.0,MT,Não-Metálicos,Argilas,t,-,,t,t,t,"592259,03999999992",",000000000000000","506454,50999999995","31089330,57","80081,199999999997","1955012,52",0,0
2013.0,MT,Não-Metálicos,Calcário,t,-,,t,t,t,"8298075,6799999997",",000000000000000","6153864,3400000008","248960349,78","2025622,02","33078937,560000002",0,0
2013.0,MT,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"637507,71999999997",",000000000000000","645928,70999999996","19374144,759999998",0,0,0,0
2013.0,MT,Não-Metálicos,Quartzo (Cristal) e outros Piezelétricos,t,-,,t,t,t,"320,61000000000001",",000000000000000","320,61000000000001",33987,0,0,0,0
2013.0,MT,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"4542744,9300000109",",000000000000000","4523252,7400000105","112133060,66999997","3603,25",44730,0,0
2013.0,PA,Gemas e Diamantes,Gemas,kg,kg,,kg,kg,kg,162664,"162664,000000000000000",162664,"174200,5",0,0,0,0
2013.0,PA,Metálicos,Alumínio (Bauxita),t,t,Al2O3,t,t,t,"29326734,059999999","14518018,350000000000000","29096056,059999999","2016898888,7800002",0,0,0,0
2013.0,PA,Metálicos,Cobre,t,t,Cu,t,t,t,"628562,34000000008","184300,000000000000000",617271,"2853745409,9299998",0,0,0,0
2013.0,PA,Metálicos,Estanho,kg,kg,Sn,kg,kg,kg,3673051,"2539494,250000000000000",3682301,"79778833,159999996",0,0,0,0
2013.0,PA,Metálicos,Ferro,t,t,Fe,t,t,t,"105450815,16","68088726,760000000000000","109216854,86","21706320919,52",0,0,0,0
2013.0,PA,Metálicos,Manganês,t,t,Mn,t,t,t,"1974756,1699999999","917855,710000000000000","1854694,6800000002","561864592,81999993",0,0,0,0
2013.0,PA,Metálicos,Níquel,t,t,Ni,t,t,t,"5333,4499999999998","1883,930000000000000","717,09000000000003","6287910,9100000001",0,0,0,0
2013.0,PA,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"1200,3541000000002","1200,352140000000000","1210,4063000000001","112674559,97000001",0,0,0,0
2013.0,PA,Metálicos,Tungstênio,t,t,WO3,t,t,t,"166,87","108,460000000000000","166,87","2646305,3599999999",0,0,0,0
2013.0,PA,Não-Metálicos,Areia,t,-,,t,t,t,"1096,8199999999999",",000000000000000","1096,8199999999999",66999,0,0,0,0
2013.0,PA,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"28360,299999999999",",000000000000000",0,0,0,0,"28360,299999999999",3785547
2013.0,PA,Não-Metálicos,Argilas,t,-,,t,t,t,"16760,25",",000000000000000","16760,25","702252,51000000001",0,0,0,0
2013.0,PA,Não-Metálicos,Calcário,t,-,,t,t,t,"151516,60999999999",",000000000000000","149499,60999999999","4142372,2800000003",0,0,0,0
2013.0,PA,Não-Metálicos,Caulim,t,-,,t,t,t,1794631,",000000000000000","1801936,96","474433498,07999998",0,0,0,0
2013.0,PA,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"1541767,6599999999",",000000000000000","939951,35000000009","49029462,950000003","58104,519999999997","3705915,2599999998","387112,91999999998","7097339,79"
2013.0,PB,Metálicos,Tântalo,t,t,Ta2O5,t,t,t,"8,2999999999999989",",830000000000000","8,2999999999999989","31000,200000000001",0,0,0,0
2013.0,PB,Metálicos,Titânio,t,t,TiO2,t,t,t,"113829,60000000001","63639,010000000000000","110568,22","56352013,850000001",0,0,0,0
2013.0,PB,Metálicos,Tungstênio,t,t,WO3,t,t,t,0,",000000000000000",0,0,0,0,0,0
2013.0,PB,Metálicos,Zircônio,t,t,ZrSiO4,t,t,t,"20587,279999999999","13366,070000000000000",24120,"69900589,909999996",0,0,0,0
2013.0,PB,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"70645,929999999993",",000000000000000",989,5700,0,0,"69656,929999999993","427928,81"
2013.0,PB,Não-Metálicos,Argilas,t,-,,t,t,t,"399845,59999999998",",000000000000000","315278,59999999998","97911041,849999994",0,0,78716,"401838,78999999998"
2013.0,PB,Não-Metálicos,Calcário,t,-,,t,t,t,"2763674,1499999999",",000000000000000",18203,2236530,0,0,"2745134,1499999999","28131563,719999999"
2013.0,PB,Não-Metálicos,Cianita e outros minerais refratários,t,-,,t,t,t,"1095,3499999999999",",000000000000000",897,"672906,66000000003",0,0,0,0
2013.0,PB,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",t,-,,t,t,t,66113,",000000000000000",66113,"2362103,73",0,0,0,0
2013.0,PB,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"1102385,1399999999",",000000000000000","1102385,1399999999","25540419,290000003",0,0,0,0
2013.0,PB,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"63317,970000000001",",000000000000000","50832,040000000001","8681558,7199999988","12412,870000000001","759943,15000000002",0,0
2013.0,PE,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"256649,78999999998",",000000000000000",13635,256875,0,0,"220597,12","5529077,3799999999"
2013.0,PE,Não-Metálicos,Argilas,t,-,,t,t,t,"619615,07999999996",",000000000000000","2291,3000000000002","372370,26000000001","38962,82","738172,45999999996","578360,95999999996","2371614,7400000002"
2013.0,PE,Não-Metálicos,Calcário,t,-,,t,t,t,"539304,34999999998",",000000000000000","65313,099999999999","14471059,300000001","466711,46000000002","13842684,15","7279,79","217879,84"
2013.0,PE,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"333,38",",000000000000000","333,38",57346,0,0,0,0
2013.0,PE,Não-Metálicos,Gipsita,t,-,,t,t,t,"983106,98999999999",",000000000000000","688895,08999999985","21831661,550000001",0,0,"258512,84","15081496,83"
2013.0,PE,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"8209052,1900000004",",000000000000000","7902207,8399999999","184851777,09","2518,8899999999999","44005,010000000002",0,0
2013.0,PE,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,0,",000000000000000",0,0,0,0,0,0
2013.0,PE,Não-Metálicos,Vermiculita e Perlita,t,t,,t,t,t,"4035,1999999999998","3172,510000000000000","1938,9200000000001","2101803,2999999998",0,0,0,0
2013.0,PI,Gemas e Diamantes,Gemas,kg,kg,,kg,kg,kg,2,"2,000000000000000",2,20000,0,0,0,0
2013.0,PI,Não-Metálicos,Argilas,t,-,,t,t,t,"35487,259999999995",",000000000000000","885,36000000000001","34529,040000000001","34601,270000000004","647638,78000000003",0,0
2013.0,PI,Não-Metálicos,Calcário,t,-,,t,t,t,"215899,78",",000000000000000","126279,72","7207919,2200000007","89620,059999999998","1887189,1456000002",0,0
2013.0,PI,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"179485,20000000001",",000000000000000","169359,41","8642611,9299999997","10125,789999999999","428041,57440000004",0,0
2013.0,PI,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"961596,17000000004",",000000000000000","879518,79999999993","33106046,859999999","3091,52","153969,22","15130,5",561990
2013.0,PI,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"1653,7",",000000000000000","1653,7","1731741,0600000001",0,0,0,0
2013.0,PR,Energéticos,Carvão Mineral,t,-,,t,t,t,"103348,78",",000000000000000","103348,78","28743609,449999999",0,0,0,0
2013.0,PR,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"415,43776999999994","415,396230000000000","415,00001000000003","40019743,5",0,0,0,0
2013.0,PR,Metálicos,Prata,kg,kg,Ag,kg,kg,kg,"36,482160000000007","36,478510000000000",0,0,0,0,0,0
2013.0,PR,Não-Metálicos,Areia,t,-,,t,t,t,"2357322,4000000004",",000000000000000","2349408,5300000003","27518099,799999997",0,0,0,0
2013.0,PR,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"6633,6999999999998",",000000000000000","4691,6999999999998","261440,75999999998",0,0,1942,"75455,050000000003"
2013.0,PR,Não-Metálicos,Argilas,t,-,,t,t,t,14010,",000000000000000",14010,"1719291,3200000001",0,0,0,0
2013.0,PR,Não-Metálicos,Calcário,t,-,,t,t,t,"11328021,42",",000000000000000","2608978,21","67619885,770000011","119743,25999999999",404880,"8661736,0599999987","69302329,390000001"
2013.0,PR,Não-Metálicos,Caulim,t,-,,t,t,t,60,",000000000000000",0,0,0,0,60,1200
2013.0,PR,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"551809,90000000002",",000000000000000","517296,18999999994","8580167,0399999991",0,0,"33447,900000000001","167239,5"
2013.0,PR,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",t,-,,t,t,t,"178424,51000000001",",000000000000000",0,0,0,0,"178428,33000000002","6645758,8700000001"
2013.0,PR,Não-Metálicos,Fluorita e Criolita,t,t,,t,t,t,"16314,110000000001","13602,660000000000000","15984,110000000001","12143584,26",0,0,0,0
2013.0,PR,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"13335487,650000002",",000000000000000","12085547,140000002","254449469,52999991","505209,88999999996","5734806,7199999988","473489,69","12741799,970000001"
2013.0,PR,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"4777,3199999999997",",000000000000000","4323,8199999999997","1096163,71",0,0,0,0
2013.0,PR,Não-Metálicos,Talco e outras Cargas Minerais,t,-,,t,t,t,"56736,629999999997",",000000000000000","43423,209999999999","8013020,7700000005",0,0,9043,"611533,80000000005"
2013.0,RJ,Metálicos,Monazita e Terras-Raras,t,t,ETR,t,t,t,600,"600,000000000000000",600,600330,0,0,0,0
2013.0,RJ,Metálicos,Titânio,t,t,TiO2,t,t,t,10646,"10646,000000000000000",10646,"3149010,2599999998",0,0,0,0
2013.0,RJ,Metálicos,Zircônio,t,t,ZrSiO4,t,t,t,567,"567,000000000000000",567,"1123338,0900000001",0,0,0,0
2013.0,RJ,Não-Metálicos,Areia,t,-,,t,t,t,"93454,820000000007",",000000000000000","93338,820000000007","1046107,6899999999",0,0,0,0
2013.0,RJ,Não-Metálicos,Areias Industriais,t,-,,t,t,t,149372,",000000000000000","131897,59","5244581,8200000003",0,0,0,0
2013.0,RJ,Não-Metálicos,Argilas,t,-,,t,t,t,"57912,709999999999",",000000000000000",0,0,0,0,"57912,720000000001","253211,31"
2013.0,RJ,Não-Metálicos,Calcário,t,-,,t,t,t,"3182578,1399999997",",000000000000000","240200,78","20878674,27",0,0,"2949439,7799999998","26244691,789999999"
2013.0,RJ,Não-Metálicos,Fluorita e Criolita,t,t,,t,t,t,11407,",000000000000000",10507,"6438770,2400000002",0,0,0,0
2013.0,RJ,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"23570772,949999992",",000000000000000","21940391,219999999","719768454,48000002","239741,21000000002","3513207,0099999998","527194,97999999998","12940957,110000001"
2013.0,RJ,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,0,",000000000000000",0,0,0,0,0,0
2013.0,RN,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"23,44746","23,447460000000000",23,2174000,0,0,0,0
2013.0,RN,Metálicos,Tântalo,t,t,Ta2O5,t,t,t,"3,1400000000000001","3,140000000000000","3,1400000000000001",122460,0,0,0,0
2013.0,RN,Metálicos,Tungstênio,t,t,WO3,t,t,t,"675,6400000000001","492,660000000000000","657,29999999999995","30016236,919999998",0,0,0,0
2013.0,RN,Não-Metálicos,Argilas,t,-,,t,t,t,"11059,799999999999",",000000000000000",0,0,"11059,799999999999","7741,8699999999999",0,0
2013.0,RN,Não-Metálicos,Calcário,t,-,,t,t,t,"1170605,3",",000000000000000","1154728,99","12168280,83","15876,309999999999","446600,59999999998",0,0
2013.0,RN,Não-Metálicos,Caulim,t,-,,t,t,t,"14456,200000000001",",000000000000000","14456,200000000001","4736527,0899999999",0,0,0,0
2013.0,RN,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",t,-,,t,t,t,16768,",000000000000000",16625,2042300,0,0,0,0
2013.0,RN,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"1691966,0099999998",",000000000000000","1195335,3999999999","40345639,700000003","10687,879999999999","173143,64999999999","49575,550000000003",0
2013.0,RN,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"54,600000000000001",",000000000000000",0,0,0,0,0,0
2013.0,RO,Gemas e Diamantes,Gemas,kg,kg,,kg,kg,kg,"4399,5799999999999","4399,580000000000000","4399,5799999999999","891692,37",0,0,0,0
2013.0,RO,Metálicos,Estanho,kg,kg,Sn,kg,kg,kg,"10212748,189999999","6428165,250000000000000","9519755,0899999999","219853294,89000005",0,0,"887879,08000000007",21698100
2013.0,RO,Metálicos,Manganês,t,t,Mn,t,t,t,"33158,059999999998","10177,250000000000000","27916,91",4024478,0,0,"3604,5",540675
2013.0,RO,Metálicos,Nióbio,t,t,Nb2O5,t,t,t,"6342,4499999999989","328,469000000000000","6342,7999999999975","31361595,710000001",0,0,0,0
2013.0,RO,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"632,65457000000004","632,134520000000000","632,65457000000004","55677139,830000006",0,0,0,0
2013.0,RO,Metálicos,Tântalo,t,t,Ta2O5,t,t,t,"4992,7600000000002","198,210000000000000","4992,7600000000002","23165758,960000001",0,0,0,0
2013.0,RO,Não-Metálicos,Areia,t,-,,t,t,t,"32502,209999999999",",000000000000000","32370,010000000002","771668,23999999999",0,0,0,0
2013.0,RO,Não-Metálicos,Calcário,t,-,,t,t,t,"16486,619999999999",",000000000000000","16053,25",642130,0,0,0,0
2013.0,RO,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"1007907,08",",000000000000000","878755,25","48222566,680000007","113410,39999999999",1317024,0,0
2013.0,RR,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,218474,",000000000000000",199353,"7914243,0199999996",0,0,0,0
2013.0,RS,Energéticos,Carvão Mineral,t,-,,t,t,t,"4502790,9500000011",",000000000000000","5012847,9400000023","365410611,65999997",0,0,0,0
2013.0,RS,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"66059,240000000005",",000000000000000","66059,240000000005","3782317,9399999999",0,0,0,0
2013.0,RS,Não-Metálicos,Argilas,t,-,,t,t,t,"26909,889999999999",",000000000000000","26909,889999999999","1198804,1699999999",0,0,0,0
2013.0,RS,Não-Metálicos,Calcário,t,-,,t,t,t,"4584893,8799999999",",000000000000000","2649073,5699999998","122829533,56999999",0,0,"1931479,76","27587791,179999996"
2013.0,RS,Não-Metálicos,Caulim,t,-,,t,t,t,"22167,990000000002",",000000000000000","22167,990000000002","3978697,1699999999",0,0,0,0
2013.0,RS,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"20470446,080000002",",000000000000000","16525224,790000003","325769804,10000008","1719904,78","13930742,770000001","1945200,3300000003","15864292,77"
2013.0,SC,Energéticos,Carvão Mineral,t,-,,t,t,t,"2975701,2599999998",",000000000000000","3132774,4799999995","651326370,16999996",0,0,0,0
